inquiryprop,disciplineprop,traditionalprop,progressiveprop,reading1415,math1415,reading1516,math1516,reading1617,math1617,pocschool,pocsd,povertyschool,povertysd,childpovertysd,urban,primary,middle,high,otherlevel,students,age,state,cmoname,level,localefine,numwords,numpdfs,numpages,expulsions,suspensions,incidents,lawreferrals,lepcount,disabledcount,certrate,teacherratio,teacherscrdc,giftedcount,approgram,apcourses,titlei,geodistrict,districtname,schoolname,ethnicisolated99,ethnicisolated90,ethnicisolated80,ethnicisolated70,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity,address,latitude,longitude
0.0034696077128641228,0.0004278737624857991,2.9508099973442715e-05,0.00025086326476404103,20-24,10-14,55-59,20-24,45-49,15-19,76.33587786259542,10.760000000000005,60.49618320610687,24.72,0.37323256947830324,1,0.0,0.0,1.0,0.0,524.0,17,MI,HENRY FORD LEARNING INSTITUTE,High,City (small),67778.0,3,112,0.0,160.0,2.0,2.0,19.0,78.0,1.0,20.07662835249042,26.25,,Yes,1.0,1.0,2611600.0,Henry Ford Academy,Henry Ford Academy,1,1,1,1,28.88,3932.289,8.75,27.47,0.0,15,2," 20900 OAKWOOD BLVD , DEARBORN MI 48124.0 ",42.306085,-83.223074
0.014483284329739736,0.0006523157208088711,0.0011961722488038281,0.00043506634761801197,45,26,41,26,39,26,46.706586826347305,10.760000000000005,94.41117764471058,24.72,0.37323256947830324,1,1.0,0.0,0.0,0.0,501.0,17,MI,,Primary,City (small),9198.0,0,20,0.0,170.0,85.0,0.0,338.0,35.0,0.9743589743589743,16.840336134453782,39.0,,,,1.0,2611600.0,The Dearborn Academy,The Dearborn Academy,1,1,1,1,28.88,3932.289,8.75,27.47,0.0,11,3," 19310 FORD RD , DEARBORN MI 48128.0 ",42.331367,-83.228366
0.004623481383109538,0.00044234739015039826,0.00019659884006684357,0.0002949852507374632,17,9,21,8,16,8,100.0,86.35,100.0,34.68,0.4629862083393682,1,1.0,0.0,0.0,0.0,714.0,17,MI,Detroit Academy of Arts and Sciences,Primary,City (large),20346.0,0,75,0.0,414.0,32.0,4.0,0.0,39.0,1.0,18.789473684210527,52.1,,,,1.0,2612000.0,Detroit Academy of Arts and Sciences,Detroit Academy of Arts and Sciences,1,1,1,1,13.820000000000002,4923.774,22.14,5.49,0.0,11,3," 2985 EAST JEFFERSON AVE , DETROIT MI 48207.0 ",42.3399,-83.01873
0.004237288135593219,0.0,0.0,0.0,21,7,17,5,18,4,100.0,86.35,100.0,34.68,0.4629862083393682,1,0.0,1.0,0.0,0.0,377.0,15,MI,Detroit Academy of Arts and Sciences,Middle,City (large),236.0,0,1,2.0,0.0,0.0,0.0,0.0,35.0,1.0,25.133333333333333,10.0,,,,1.0,2612000.0,Detroit Academy of Arts and Sciences,Detroit Academy of Arts and Sciences Middle School,1,1,1,1,13.820000000000002,4923.774,22.14,5.49,0.0,11,3," 2985 E Jefferson Ave , Detroit MI 48207.0 ",42.34051,-83.018391
0.006048941435248832,0.0006415543946476034,0.00036660251122720195,0.000733339444495371,24,16,34,22,31,17,97.72727272727273,86.35,97.95454545454545,34.68,0.4629862083393682,1,1.0,0.0,0.0,0.0,440.0,17,MI,"Choice Schools Associates, LLC",Primary,City (large),10912.0,0,40,0.0,88.0,4.0,0.0,0.0,41.0,1.0,15.714285714285714,30.0,,,,1.0,2612000.0,Dove Academy of Detroit,Dove Academy of Detroit,1,1,1,1,13.820000000000002,4923.774,22.14,5.49,0.0,40,6," 20001 Wexford , Detroit MI 48234.0 ",42.441608,-83.065652
0.008849557522123888,0.0,0.0,0.0,15-19,LE5,10-14,3,12,8,99.42028985507247,86.35,100.0,34.68,0.4629862083393682,1,1.0,0.0,0.0,0.0,345.0,17,MI,,Primary,City (large),114.0,0,3,0.0,46.0,49.0,0.0,0.0,20.0,0.9375,23.0,16.0,,,,1.0,2612000.0,Timbuktu Academy of Science and Technology,Timbuktu Academy of Science and Technology,1,1,1,1,13.820000000000002,4923.774,22.14,5.49,0.0,40,6," 10800 EAST CANFIELD ST , DETROIT MI 48214.0 ",42.38053,-82.98565
0.0,0.004950495049504949,0.0,0.0,35-39,30-34,40-44,20-24,30-34,15-19,57.8125,17.58,70.83333333333334,8.39,0.15226666666666666,1,1.0,0.0,0.0,0.0,192.0,17,MI,Foundation for Behavior Resources,Primary,City (small),202.0,0,1,0.0,12.0,7.0,2.0,4.0,,0.8947368421052632,9.6,19.0,,,,1.0,2620850.0,Arbor Academy,Arbor Academy,1,1,1,1,30.18,1472.812,5.45,7.03,0.0,40,6," 55 ARBOR ST , BATTLE CREEK MI 49015.0 ",42.300582,-85.212829
0.00771742356782428,0.0008902077151335308,0.000593471810089021,0.0005938242280285034,60-64,40-44,60-64,45-49,50-54,40-44,2.967359050445104,3.450000000000003,16.61721068249258,15.81,0.1951219512195122,0,0.0,0.0,0.0,1.0,337.0,17,MI,,Other,Rural (fringe),3370.0,0,16,0.0,0.0,0.0,0.0,0.0,20.0,1.0,13.215686274509803,25.0,,No,,1.0,2618390.0,Will Carleton Charter School Academy,Will Carleton Charter School Academy,1,1,1,1,20.169999999999998,220.6581,7.22,0.87,0.0,40,6," 2001 WEST HALLETT RD , HILLSDALE MI 49242.0 ",41.91268,-84.66094
0.0,0.0,0.0,0.0,65-69,45-49,55-59,55-59,70-74,50-54,30.555555555555557,12.25,31.11111111111111,6.7,0.09269604800331058,1,1.0,0.0,0.0,0.0,180.0,17,MI,Foundation for Behavior Resources,Primary,City (small),259.0,0,1,0.0,9.0,0.0,0.0,0.0,,1.0,8.823529411764707,16.0,,,,1.0,2628950.0,Oakland Academy,Oakland Academy,1,1,1,1,45.81,1327.195,5.19,5.45,0.0,40,6," 6325 OAKLAND DR , PORTAGE MI 49024.0 ",42.225689,-85.613314
0.005700570057005698,0.0011994002998500749,0.0005997001499250374,0.0002999400119976005,15-19,10-14,10-14,10-14,6-9,6-9,98.65591397849462,30.849999999999994,100.0,17.66,0.21782080410945373,1,1.0,0.0,0.0,0.0,372.0,17,MI,William C Abney Academy,Primary,City (midsize),3335.0,0,12,0.0,104.0,23.0,0.0,0.0,32.0,1.0,15.5,21.0,,,,1.0,2616440.0,William C. Abney Academy,William C. Abney Academy Elementary,1,1,1,1,32.980000000000004,4425.238,8.43,9.37,0.0,40,6," 1435 FULTON ST E , GRAND RAPIDS MI 49503.0 ",42.959,-85.64741
0.002597402597402598,0.0,0.0,0.0,15-19,6-9,6-9,LE5,15-19,6-9,99.37888198757764,30.849999999999994,100.0,17.66,0.21782080410945373,1,0.0,1.0,0.0,0.0,161.0,4,MI,William C Abney Academy,Middle,City (midsize),385.0,0,1,0.0,56.0,4.0,0.0,0.0,14.0,1.0,10.733333333333333,16.0,,,,1.0,2616440.0,William C. Abney Academy,William C. Abney Academy - Middle School,1,1,1,1,32.980000000000004,4425.238,8.43,9.37,0.048642533936651584,209,104," 256 Alger Street , Grand Rapids MI 49507.0 ",42.91983,-85.660101
0.011261261261261259,0.0,0.0,0.0,45-49,55-59,50-54,50-54,45-49,40-44,12.037037037037036,9.459999999999994,58.95061728395061,15.76,0.21306679668454412,0,1.0,0.0,0.0,0.0,324.0,17,MI,,Primary,Town (distant),444.0,0,1,0.0,92.0,0.0,2.0,0.0,56.0,1.0,12.882703777335985,23.0,,,,1.0,2605780.0,Crossroads Charter Academy,Crossroads Charter Academy (PK-6),1,1,1,1,29.950000000000003,149.9426,10.16,3.55,0.048642533936651584,209,104," 215 NORTH STATE ST , BIG RAPIDS MI 49307.0 ",43.700648,-85.484831
0.0,0.0,0.0,0.0,50-54,40-44,40-44,30-34,45-49,40-44,12.987012987012985,9.459999999999994,49.35064935064935,15.76,0.21306679668454412,0,0.0,0.0,0.0,1.0,308.0,13,MI,,Other,Town (distant),226.0,0,1,0.0,1.0,1.0,6.0,0.0,57.0,1.0,14.687649022412971,21.0,,No,,1.0,2605780.0,Crossroads Charter Academy,Crossroads Charter Academy (7-12),1,1,1,1,29.950000000000003,149.9426,10.16,3.55,0.048642533936651584,209,104," 215 SPRUCE ST W , BIG RAPIDS MI 49307.0 ",43.700325,-85.48495
0.005350000000000001,0.0014497825326201077,0.0004499999999999998,0.0005000250012500625,15-19,LE5,15-19,6-9,10-14,6-9,98.88143176733782,60.95,99.32885906040269,28.98,0.46840539121302294,1,1.0,0.0,0.0,0.0,447.0,17,MI,"Choice Schools Associates, LLC",Primary,City (small),20003.0,0,47,0.0,0.0,0.0,0.0,4.0,,1.0,19.434782608695652,226.0,,,,1.0,2604830.0,Benton Harbor Charter School Academy,Benton Harbor Charter School Academy,1,1,1,1,12.290000000000001,527.2832,14.19,3.01,0.048642533936651584,209,104," 455 RIVERVIEW DR , BENTON HARBOR MI 49022.0 ",42.110224,-86.462305
0.012717363093693224,0.0015534650901872788,0.0004312203536006902,8.624407072013795e-05,40,33,33,22,29,23,47.03947368421053,32.67,73.51973684210526,21.92,0.32554963812645094,0,1.0,0.0,0.0,0.0,608.0,17,MI,National Heritage Academies,Primary,Suburb (small),11595.0,0,26,0.0,197.0,0.0,0.0,36.0,60.0,1.0,17.809021675454012,33.0,,,,1.0,2600005.0,Endeavor Charter Academy,Endeavor Charter Academy,1,1,1,1,12.6,1018.477,13.33,4.34,0.048642533936651584,209,104," 380 HELMER RD N , BATTLE CREEK MI 49037.0 ",42.324201,-85.237952
0.004747542448614834,0.014471699167458234,0.001563677994024516,0.00016755096341803963,28,15,25,14,15,13,74.4949494949495,17.040000000000006,94.44444444444444,8.21,0.10116507094243857,0,1.0,0.0,0.0,0.0,396.0,17,MI,CS Partners,Primary,Suburb (large),35815.0,0,49,2.0,82.0,0.0,2.0,17.0,52.0,1.0,15.84,20.0,,,,1.0,2616350.0,Grand Blanc Academy,Grand Blanc Academy,1,1,1,1,37.870000000000005,1282.691,6.6,5.5,0.048642533936651584,209,104," 5135 EAST HILL RD , GRAND BLANC MI 48439.0 ",42.946131,-83.608055
0.011127917026793428,0.0016205704407951606,0.0004319187992657383,0.0009725524097687482,25,15,29,12,30-34,25-29,99.72067039106145,59.57,96.92737430167597,36.55,0.4496710146600485,1,1.0,0.0,0.0,0.0,358.0,17,MI,"The Leona Group, L.L.C.",Primary,City (small),9261.0,0,45,0.0,113.0,0.0,0.0,0.0,35.0,0.9441340782122905,22.236024844720497,17.9,,,,1.0,2614520.0,Northridge Academy,Northridge Academy,1,1,1,1,11.19,3297.949,23.74,1.23,0.048642533936651584,209,104," 4100 Coldwater Road , Flint MI 48504.0 ",43.060991,-83.710566
0.008457126047948228,0.0011754334410813984,0.0003673499375505105,0.00044088470864868824,28,15,26,16,20,13,93.19227230910764,59.57,78.2888684452622,36.55,0.4496710146600485,1,0.0,0.0,0.0,1.0,1087.0,17,MI,"SABIS Educational Systems, Inc.",Other,City (small),13612.0,0,47,2.0,2131.0,0.0,0.0,13.0,151.0,0.9611650485436893,21.95959595959596,51.5,,Yes,3.0,1.0,2614520.0,International Academy of Flint,International Academy of Flint (K-12),1,1,1,1,11.19,3297.949,23.74,1.23,0.048642533936651584,209,104," 2820 SOUTH SAGINAW ST , FLINT MI 48503.0 ",42.996649,-83.678522
0.01060710589858572,0.0018075400241005335,0.00034405642525374175,8.601410631343541e-05,30,18,24,12,23,8,97.13506139154161,46.05,96.58935879945429,25.96,0.40641158221303,0,0.0,0.0,0.0,1.0,733.0,17,MI,National Heritage Academies,Other,Suburb (large),11626.0,0,29,2.0,499.0,0.0,0.0,6.0,88.0,1.0,18.794871794871796,37.0,,,,1.0,2635970.0,Linden Charter Academy,Linden Charter Academy,1,1,1,1,10.149999999999999,513.5591,20.63,3.05,0.048642533936651584,209,104," 3244 NORTH LINDEN RD , FLINT MI 48504.0 ",43.05236,-83.771299
0.0,0.0,0.0,0.0,50-54,35-39,50-59,30-39,40-49,30-39,8.108108108108109,2.549999999999997,52.702702702702695,7.14,0.14550641940085593,0,1.0,0.0,0.0,0.0,74.0,17,MI,Education Management & Networks,Primary,Rural (fringe),1.0,0,1,0.0,0.0,0.0,0.0,0.0,,1.0,8.222222222222221,7.0,,,,1.0,2621450.0,White Pine Academy,White Pine Academy,1,1,1,1,15.23,106.3856,8.15,0.28,0.048642533936651584,209,104," 510 RUSSELL ST , LESLIE MI 49251.0 ",42.450319,-84.435297
0.011250775915580383,0.001083172147001934,0.00046396535725332495,0.0003093820094361513,53,40,43,35,50,38,65.81560283687942,29.129999999999995,59.43262411347517,10.01,0.1896147403685092,0,1.0,0.0,0.0,0.0,705.0,17,MI,National Heritage Academies,Primary,Suburb (large),12932.0,0,30,0.0,101.0,0.0,0.0,65.0,81.0,1.0,18.8,37.0,,,,1.0,2635520.0,Windemere Park Charter Academy,Windemere Park Charter Academy,1,1,1,1,30.44,1265.61,8.91,8.41,0.048642533936651584,209,104," 3100 WEST SAGINAW ST , LANSING MI 48917.0 ",42.741658,-84.591271
0.011302246232584587,0.001631784320681093,0.0004963482946890732,7.090689924129624e-05,51,36,51,36,49,37,46.71328671328671,24.120000000000005,57.90209790209791,21.47,0.25096653043190104,0,1.0,0.0,0.0,0.0,715.0,17,MI,National Heritage Academies,Primary,Suburb (small),14103.0,0,22,2.0,272.0,0.0,0.0,15.0,53.0,1.0,21.029411764705884,34.33,,,,1.0,2619620.0,Paragon Charter Academy,Paragon Charter Academy,1,1,1,1,22.23,1435.1,10.57,2.28,0.048642533936651584,209,104," 3750 MCCAIN RD , JACKSON MI 49201.0 ",42.234876,-84.466072
0.010412847400454648,0.0017564402810304443,0.00029248318221702257,7.312614259597807e-05,52,36,38,22,29,16,51.098901098901095,30.060000000000002,68.13186813186813,16.02,0.28285694511730913,1,1.0,0.0,0.0,0.0,364.0,17,MI,National Heritage Academies,Primary,City (small),13676.0,0,31,0.0,162.0,0.0,0.0,29.0,61.0,1.0,14.0,23.0,,,,1.0,2619950.0,Paramount Charter Academy,Paramount Charter Academy,1,1,1,1,35.73,2054.209,9.03,5.6,0.048642533936651584,209,104," 3624 SOUTH WESTNEDGE AVE , KALAMAZOO MI 49008.0 ",42.255008,-85.591482
0.008486643504015493,0.0003417245699965826,0.0002847704749971523,5.6957338953124056e-05,35-39,25-29,45-49,30-34,35-39,25-29,11.824324324324325,4.430000000000007,20.945945945945947,7.78,0.09127789046653144,0,0.0,0.0,0.0,1.0,296.0,17,MI,,Other,Town (fringe),17558.0,0,40,2.0,15.0,2.0,4.0,0.0,53.0,1.0,15.179487179487179,19.75,,No,,0.0,2608520.0,Creative Technologies Academy,Creative Technologies Academy,1,1,1,1,20.15,184.4506,7.31,1.7,0.048642533936651584,209,104," 350 PINE ST , CEDAR SPRINGS MI 49319.0 ",43.226487,-85.560237
0.013361838588989842,0.0011425089496534392,0.00038063337393422637,7.612667478684528e-05,43,32,43,36,47,34,78.84012539184953,10.340000000000003,77.27272727272727,1.82,0.031693783504185086,0,1.0,0.0,0.0,0.0,638.0,17,MI,National Heritage Academies,Primary,Suburb (large),13136.0,0,28,0.0,157.0,0.0,0.0,176.0,74.0,1.0,17.921348314606742,34.6,,,,1.0,2614610.0,Ridge Park Charter Academy,Ridge Park Charter Academy,1,1,1,1,62.76999999999999,826.9408,3.41,8.14,0.048642533936651584,209,104," 4120 CAMELOT RIDGE DR SE , GRAND RAPIDS MI 49546.0 ",42.920901,-85.565784
0.013613760495638708,0.0008940908721450054,0.00040620684052319455,0.00016249593760156003,72,69,65,66,70,67,10.511756569847856,12.439999999999998,24.75795297372061,11.98,0.12040742088032011,0,1.0,0.0,0.0,0.0,723.0,17,MI,National Heritage Academies,Primary,Suburb (large),12309.0,0,25,0.0,61.0,0.0,0.0,8.0,85.0,1.0,19.96134732192159,34.25,,,,1.0,2610620.0,Chandler Woods Charter Academy,Chandler Woods Charter Academy,1,1,1,1,27.8,1543.156,5.53,4.57,0.048642533936651584,209,104," 6895 SAMRICK AVE NE , BELMONT MI 49306.0 ",43.088802,-85.62775
0.0054678007290401,0.0014170040485829958,0.00040485829959514163,0.0,18,9,14,7,19,13,99.00990099009901,21.370000000000005,92.07920792079209,14.43,0.2163700029180041,0,1.0,0.0,0.0,0.0,404.0,17,MI,,Primary,Suburb (large),4940.0,0,35,0.0,170.0,0.0,0.0,0.0,57.0,1.0,17.565217391304348,21.0,,,,1.0,2630210.0,Conner Creek Academy East,Conner Creek Academy East - Elementary,1,1,1,1,11.87,4812.246,10.34,4.59,0.048642533936651584,209,104," 16911 EASTLAND ST , ROSEVILLE MI 48066.0 ",42.514066,-82.946642
0.004864091559370531,0.002865329512893984,0.0008583690987124466,0.00028620492272467095,20-24,LE5,35-39,10-14,20-24,LE5,99.0314769975787,19.78,83.05084745762711,11.54,0.19504849105475575,1,0.0,0.0,1.0,0.0,413.0,13,MI,,High,City (midsize),3495.0,0,24,0.0,790.0,0.0,0.0,4.0,66.0,1.0,16.68686868686869,19.0,,No,,1.0,2635190.0,Conner Creek Academy East,Conner Creek Academy East - MI Collegiate High,1,1,1,1,25.849999999999998,3891.662,7.44,27.64,0.048642533936651584,209,104," 31300 RYAN RD , WARREN MI 48092.0 ",42.522874,-83.067986
0.004253056884635832,0.0018073570061662761,0.00021263023601956205,0.00021267545725223304,10-14,LE5,6-9,LE5,15-19,LE5,99.40828402366864,19.78,93.49112426035504,11.54,0.19504849105475575,1,0.0,1.0,0.0,0.0,169.0,12,MI,,Middle,City (midsize),9406.0,0,35,0.0,931.0,0.0,0.0,6.0,24.0,1.0,21.125,4.0,,,,1.0,2635190.0,Conner Creek Academy East,Conner Creek Academy East - MI Collegiate Middle,1,1,1,1,25.849999999999998,3891.662,7.44,27.64,0.048642533936651584,209,104," 31300 RYAN RD , WARREN MI 48092.0 ",42.522874,-83.067986
0.006301770342699364,0.0012987856354308726,0.000487012987012987,0.00035718924535653993,56,30,45,29,,,40.4296875,10.310000000000002,56.25,6.17,0.10152599418357677,0,1.0,0.0,0.0,0.0,512.0,17,MI,,Primary,Suburb (large),30803.0,0,126,0.0,41.0,7.0,0.0,184.0,37.0,1.0,14.793412308581335,37.3,,,,1.0,2634470.0,Huron Academy,Huron Academy,1,1,1,1,30.430000000000003,2770.956,5.68,15.84,0.048642533936651584,209,104," 11401 METROPOLITAN PKWY , STERLING HEIGHTS MI 48312.0 ",42.567429,-83.011866
,,,,20-24,6-9,20-24,6-9,30-34,10-14,98.05825242718447,21.370000000000005,94.1747572815534,14.43,0.2163700029180041,0,0.0,0.0,0.0,1.0,206.0,17,MI,,Other,Suburb (large),0.0,0,0,0.0,62.0,0.0,0.0,0.0,26.0,1.0,13.290322580645162,17.0,,,,1.0,2630210.0,Global Preparatory Academy,Global Preparatory Academy,1,1,1,1,11.87,4812.246,10.34,4.59,0.048642533936651584,209,104," 26200 Ridgemont , Roseville MI 48066.0 ",42.488664,-82.954078
0.005147520401757689,0.0038974101081217,0.00012550200803212856,0.0,45-49,30-34,35-39,20-24,45-49,25-29,16.528925619834713,2.430000000000007,41.32231404958678,4.78,0.06560521772491848,0,1.0,0.0,0.0,0.0,121.0,17,MI,,Primary,Suburb (large),7968.0,0,31,0.0,1.0,0.0,0.0,2.0,20.0,1.0,16.689655172413794,7.0,,,,1.0,2604470.0,New Bedford Academy,New Bedford Academy,1,1,1,1,24.61,787.7842,4.71,2.87,0.048642533936651584,209,104," 6315 SECOR RD , LAMBERTVILLE MI 48144.0 ",41.730102,-83.627059
0.013681941711179837,0.0015896764540864034,0.0003737619136609979,9.344047841524945e-05,31,15,18,13,18,14,86.58367911479945,21.92,96.54218533886583,14.35,0.25095217943292425,0,0.0,0.0,0.0,1.0,723.0,17,MI,National Heritage Academies,Other,Suburb (midsize),10702.0,0,22,0.0,314.0,0.0,0.0,111.0,78.0,1.0,18.897020386826973,41.5,,,,1.0,2626760.0,Timberland Academy,Timberland Academy,1,1,1,1,7.49,1242.304,11.58,1.61,0.048642533936651584,209,104," 2574 MCLAUGHLIN AVE , MUSKEGON MI 49442.0 ",43.231406,-86.179828
0.006133239337328162,0.013536379018612522,0.0011979845671399876,0.000211446292641669,30,11,21,9,23,12,100.0,76.07,73.95348837209302,10.98,0.17220393095879477,1,1.0,0.0,0.0,0.0,860.0,17,MI,,Primary,City (small),28382.0,0,76,4.0,16.0,0.0,0.0,0.0,58.0,1.0,18.695652173913043,59.0,,,,1.0,2632310.0,Dr. Joseph F. Pollack Academic Center of Excellence,Dr. Joseph F. Pollack Academic Center of Excellence,1,1,1,1,37.199999999999996,2690.034,9.71,8.38,0.048642533936651584,209,104," 23777 SOUTHFIELD RD , SOUTHFIELD MI 48075.0 ",42.46551,-83.222071
0.006585861416660828,0.0004200504060487258,0.0002800140007000349,0.000280053210109921,75,46,73,43,73,50,9.871794871794872,4.180000000000007,5.384615384615385,7.01,0.10406301824212272,0,1.0,0.0,0.0,0.0,780.0,17,MI,,Primary,Town (fringe),14285.0,0,71,0.0,0.0,0.0,0.0,2.0,81.0,1.0,14.417744916820702,48.0,,,,1.0,2618450.0,Holly Academy,Holly Academy,1,1,1,1,27.380000000000003,290.1563,8.24,2.74,0.048642533936651584,209,104," 820 ACADEMY RD , HOLLY MI 48442.0 ",42.792437,-83.641228
0.0,0.0,0.0,0.0,,,,,,,15.053763440860216,86.35,86.02150537634408,34.68,0.4629862083393682,1,1.0,0.0,0.0,0.0,93.0,17,MI,Education Management & Networks,Primary,City (large),71.0,0,1,0.0,0.0,0.0,0.0,103.0,,1.0,19.057377049180328,5.5,,,,1.0,2612000.0,Oakland International Academy,Oakland International Academy - K-1,1,1,1,1,13.820000000000002,4923.774,22.14,5.49,0.048642533936651584,209,104," 6111 MILLER ST , DETROIT MI 48211.0 ",42.390853,-83.039828
0.0,0.0,0.0,0.0,20-24,15-19,15-19,25-29,10-14,15-19,11.30952380952381,86.35,86.90476190476191,34.68,0.4629862083393682,1,1.0,0.0,0.0,0.0,168.0,12,MI,Education Management & Networks,Primary,City (large),1.0,0,1,0.0,3.0,0.0,0.0,154.0,,1.0,17.177914110429448,6.5,,,,1.0,2612000.0,Oakland International Academy,Oakland International Academy - Elementary,1,1,1,1,13.820000000000002,4923.774,22.14,5.49,0.048642533936651584,209,104," 4001 MILLER ST , DETROIT MI 48211.0 ",42.390878,-83.040778
0.0,0.0,0.0,0.0,20-24,10-14,25-29,20-24,35-39,39,10.526315789473683,86.35,84.21052631578947,34.68,0.4629862083393682,1,0.0,0.0,0.0,1.0,190.0,8,MI,Education Management & Networks,Other,City (large),71.0,0,1,0.0,5.0,0.0,0.0,147.0,,1.0,14.136904761904763,9.5,,,,1.0,2612000.0,Oakland International Academy,Oakland International Academy - Middle,1,1,1,1,13.820000000000002,4923.774,22.14,5.49,0.048642533936651584,209,104," 8228 CONANT ST , DETROIT MI 48211.0 ",42.389723,-83.043173
0.004289390906491277,0.0002857959416976279,0.0,0.0,20-29,LE10,10-14,LE5,6-9,LE5,26.551724137931032,45.76,71.37931034482759,44.95,0.5582990397805213,0,0.0,0.0,1.0,0.0,290.0,2,MI,Education Management & Networks,High,Suburb (large),3499.0,0,26,0.0,1.0,0.0,0.0,211.0,17.0,1.0,23.015873015873016,13.25,,No,,1.0,2617520.0,Oakland International Academy,Oakland International Academy - High School,1,1,1,1,12.63,10541.04,14.08,42.25,0.048642533936651584,209,104," 2619 Florian St , Hamtramck MI 48212.0 ",42.393429,-83.058948
0.004944885134439066,0.0008239777526006802,0.00020597322348094737,0.0003090553209024415,13,8,12,7,19,15,96.62447257383965,51.22,96.41350210970464,27.37,0.3580114797159257,1,0.0,0.0,0.0,1.0,474.0,17,MI,"The Leona Group, L.L.C.",Other,City (small),9710.0,0,54,0.0,210.0,0.0,4.0,4.0,37.0,1.0,23.759398496240603,26.5,,,,1.0,2630390.0,Francis Reh PSA,Francis Reh PSA,1,1,1,1,11.479999999999999,1805.823,16.61,2.2,0.048642533936651584,209,104," 2201 OWEN ST , SAGINAW MI 48601.0 ",43.406985,-83.946619
0.012229885057471265,0.0018350307367648408,0.00036673695791693424,0.00018338529249954156,26,14,24,11,24,14,85.63734290843806,51.22,92.10053859964094,27.37,0.3580114797159257,0,1.0,0.0,0.0,0.0,557.0,17,MI,National Heritage Academies,Primary,Suburb (midsize),10907.0,0,28,2.0,232.0,0.0,0.0,18.0,97.0,1.0,17.967741935483872,30.6,,,,1.0,2630390.0,North Saginaw Charter Academy,North Saginaw Charter Academy,1,1,1,1,11.479999999999999,1805.823,16.61,2.2,0.048642533936651584,209,104," 2332 TRAUTNER DR , SAGINAW MI 48604.0 ",43.485621,-83.967098
0.0,0.0,0.0,0.0,45,26,45,23,44,21,13.227513227513226,10.810000000000002,61.50793650793651,14.75,0.2520622422197225,0,0.0,0.0,0.0,1.0,756.0,17,MI,Summit Management Consulting,Other,Suburb (small),1.0,0,1,0.0,50.0,0.0,0.0,4.0,142.0,1.0,15.949367088607595,43.0,,No,,1.0,2628830.0,Landmark Academy,Landmark Academy,1,1,1,1,17.450000000000003,570.0478,11.54,2.97,0.048642533936651584,209,104," 4800 LAPEER RD , KIMBALL MI 48074.0 ",42.984291,-82.519539
0.02222222222222222,0.0,0.0,0.0,50-54,35-39,55-59,40-44,40-44,25-29,28.834355828220858,28.959999999999994,11.042944785276074,5.98,0.09014343320912664,1,1.0,0.0,0.0,0.0,163.0,17,MI,,Primary,City (midsize),180.0,0,2,0.0,8.0,0.0,0.0,4.0,18.0,1.0,11.280276816608998,12.1,,,,1.0,2602820.0,Ann Arbor Learning Community,Ann Arbor Learning Community,1,1,1,1,69.66,1664.777,5.23,18.43,0.048642533936651584,209,104," 3980 RESEARCH PARK DR , ANN ARBOR MI 48108.0 ",42.231409,-83.734064
0.014022931617586408,0.0015643010044459082,0.0004111503988158867,8.223007976317743e-05,85,82,85,79,79,72,43.79746835443038,16.769999999999996,18.354430379746837,3.35,0.07736516357206012,0,1.0,0.0,0.0,0.0,790.0,17,MI,National Heritage Academies,Primary,Rural (fringe),12161.0,0,25,0.0,46.0,0.0,0.0,80.0,56.0,1.0,20.993887855434494,38.77,,,,1.0,2623850.0,South Arbor Charter Academy,South Arbor Charter Academy,1,1,1,1,20.9,197.685,6.38,2.97,0.048642533936651584,209,104," 8200 CARPENTER RD , YPSILANTI MI 48197.0 ",42.168909,-83.681519
0.008497972564921056,0.0022844827586206893,0.0002586206896551724,0.00034491678882469595,29,12,22,9,19,6,99.6951219512195,86.35,100.0,34.68,0.4629862083393682,1,1.0,0.0,0.0,0.0,328.0,17,MI,"The Leona Group, L.L.C.",Primary,City (large),23201.0,0,94,0.0,446.0,0.0,0.0,0.0,23.0,1.0,21.2987012987013,21.0,,,,1.0,2612000.0,George Crockett Academy,George Crockett Academy,1,1,1,1,13.820000000000002,4923.774,22.14,5.49,0.048642533936651584,209,104," 4851 14th St , Detroit MI 48208.0 ",42.3502,-83.08715
